"text","fake"
"I had a great mini reunion last night ocean rowers and one Everest buddy So good to see them after so long",1
"Me ha gustado un vdeo de YouTube de elpulso Nuevas Tecnologas en la Educacin CAP",1
"Oluruna Brak Sla",1
"Estudiando natacion como viene el clima me parece voy a practicar crol en la vereda tiempodemierda",1
"PATTSPledge Allegiance To The Swag PATTS",1
"SEI TU CHE CI PERDI",1
"Dam still sick oh well",1
"threads",1
"Happy Thanksgiving What are you thankful for",1
"Choose a job you love and you will never have to work a day in your life Confucius",1
"TGiF",1
"escuchando Musikaa",1
"ClaudiaLeitte Chamo",1
"bem mesmo mas acorda cedo",1
"muNgkin Kita Ud ga Bsa BErsama Lagiik",1
"Bye world",1
"Up late watching BOYS ON THE SIDE with Whoopie Goldberg The most unbelievable music even Traveling Willburys A real chick flick sigh",1
"Saud54321",1
"MarinaCapretti0oiue6urhernje6tumkr67iu",1
"Diaspora CoFounder Ilya Zhitomirskiy Passes Away At Our sincerest condolences to Ilyas family friends and the entire Diaspora team",1
"Dan ketika mulut telah berbusah kau jabarkan dirinya membuat ku cemburu hancur tak menentu",1
"YuLiaMets boring nihhhpergi starbucks yukkssp sekalian ngidam shinlin hahahahap",1
"Wiii Acabo de abriir mi twiter",1
"ilanalevine",1
"a fiel",1
"Support Small Businesses today",1
"lovin life",1
"Yo ya no te tengo porque recordar Ya me olvide de vos No vas a poder hacer nada An te amo pero fuiste para",1
"Esse novo formato do twitter mais autoritrio ou apenas mais afrescalhado",1
"kindleskinsKindleSkinkindleaccessoriesPicking Amazon Kindle Equipment That Defend Your Kindle kindleskins KindleSkin kindleaccessories",1
"LAS DESILUCIONES SON DEMASIADASPERO SOY TERKA TURKA TENGO MIRAR EL HORIZONTE EN ESPERA DE ALGO MEJORVOY POR MASARE",1
"Get to the point and keep it clear and simple",1
"A verdade que palavras bonitas se tornam descartveis perto das atitudes estpidas",1
"retweet if you like",1
"Maybe if you stopped trying to label yourself and allow other to do so youll find out who you really are",1
"instacollage",1
"Just posted a photo De Witt Nebraska",1
"pues nada Aqui agarrando camino a Mexicalpan de las tunas mejor conocida como de Mexico Asi casual",1
"I cant forgive Cant forget Cant give in what went wrong Cause you said this was right You fucked up life",1
"Photo Grid",1
"UniaoDoTwitterSegueEuSigoDeVoltaUniaoDoTwitterSegueEuSigoDeVolta",1
"MyTop5Bands Coldplay Linkin Park Maroon OneRepublic The Script",1
"Dont ya bring me down today throws shoe",1
"Is fear holding you back",1
"angel",1
"LiefenGeil",1
"LAHS workshop was dopenow heading to this drumming workshop",1
"Bruniiz vou ligar pra Paty pastora da bola de neve daki de ubas ela minha amiga",1
"Who does not thank for little will not thank for much Estonian Proverb",1
"pivamalo",1
"maucastilloa huyyyyyyyyyyyyyyy que fue eso jajajajajjaja",1
"HQKevin Okeyy tu me tiens au courant",1
"MaggiecaroP esa cara amiEl olvido tuuu",1
"Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",1
"jpartages plus jgarde mon kinder bueno fxcamera",1
"Akkhmedd Bethsstory you guys talking too me like this I am ProkeshJenni I had change name sisters husband was stalking me",1
"It is a bad plan that admits of no modification Publilius Syrus",1
"NoRegisters Tonight at Frequency Everyone FREE There will NO LINE or REGISTERS so only bring mOney for drinks",1
"juagarci ximenamusic luisgonzale chiminisqui camilolara bennyibarra JUAN como siempre la pista no es lo mismo si ti",1
"Este mes del amor la amistad foreveralone challengeaccepted jajaja",1
"me encanta el nuevo albun de justin bieber i mariah careyI love new albun justin bieber and mariah carey",1
"I think that she plays Kendall little sister called Kathy OMG this is so cute",1
"RELEASE THE KRAKEN",1
"En qu semestre de diseo grfico te ensean a salir del clset Porque aqu en enfermera desde primero",1
"Nikes Big GayMarketing Coup equality brand nike sports culture society",1
"quotes",1
"if you think twitter sucks",1
"AnjaliTheSlave super",1
"I think front teeth gaps are attractive",1
"Grab a boy and grab a girl",1
"Putain de mal au bras Jvais finir par ressembler un schtroumph si je continue de trainer avec Tefftharipper",1
"thats Hot nice",1
"NikOlajuwon Ah okey ca va litalien jsuis tomb sur un texte un peu chaud bon et espagnol le texte tait simple Et toi",1
"This is Future Sound of Egypt",1
"QEPD jennirivera la Diva de la Banda La Gran Seora serasunagranleyenda",1
"momentos na vida em que se deveria calar e deixar que o silncio falasse ao corao pois emoes que as palavras no sabem traduzir",1
"I wanna be invisible for one day and follow people around",1
"Arnout0172 is goed",1
"That lonely moment when the only text message you get all day is from your cell phone company",1
"So os sapos que se transformam em prncipes no os cachorros",1
"Me ha gustado un vdeo de YouTube Ricardo ArjonaLa mujer que no soe jamas",1
"OUCH body pain waaaah I need to sleep gotch sa oks",1
"I want YOU to retweet thisNEW SINGLE April We NEED you PaladinRadio wromradio 1Xtra KerrangRadio",1
"Percayalah hari ini akan lebih indah daripada kemarin jika kita mengawalinya dengan doa dan senyuman",1
"cursono curso",1
"Newer",1
"que feo es centir el desamor espero algun dia superarlo",1
"this is just crazy every time I go on theres to many messages with seconds",1
"ArtyomManakhov",1
"TGIFL",1
"vendo o horscopo",1
"SarahTeuck Wallah trooop lseum",1
"Im on top of game",1
"Vamos gente assistir o ema na esta pegando fogo lady gaga ganha melhor artista feminino",1
"ooiielaura",1
"Still Jammin this warrbuckss Nocturne",1
"Let your child feel the magic that has the PianoBall Lots of colors and favorite songs for children Sit and play with your baby",1
"Thank you for the followWill view your siteFiresofcompassi",1
"Ils en ont pas marre de nous remettre les mmes merdes la encore et encore ptite maison la prairie charmed quoi dautre",1
"Talk shit get hit",1
"callmeKarma if I ever get in trouble Im calling you",1
"at viny ehehehehehehhehehe",1
"Gays are some of the most funny sarcastic kind there is",1
"lenesfrano Detrickilander",1
"Imissya",1
"MajoratWH Whew I almost went to a bitter clinging type reaction As long as there be NO finger pointing right ever really",1
"Grande Demstenes o Dirceu era chefe de quadrilha O governo da boquinha O que falar agora",1
"suco geladoooooooooooooo bao",1
"boa noite vou dormir abraos a todos",1
"codblackops that is all",1
"APPRECIATE BEING LIED TO GEORGE ZIMMERMAN ZIMMERBOT I GUESS THAT BROKEN YouTube",1
"DejaaVuu wow",1
"BIRKENSTOCK SPREE",1
"aiai adoro quando chove principalmente quando venta junto e eu tenho que ficar secando minhas janelas ja que elas nao fecham direito",1
"brunasem comentario pra bruna",1
"ivetesangalo Mandou no festival hem veveta Adorei estava maravilhosa Bjos",1
"Not feeling this shit No more I think I gotta go",1
"seanlouie updates",1
"20factsaboutme20factsaboutme I dont like being bothered to much",1
"volg nu rickyboyhrdc Dankje man",1
"titip ka juga na",1
"Inolvidable Telmex Disco Night Infield Hipdromo de las Amricas",1
"Bowling shoes with out socks I have aids now",1
"To achieve you need thought You have to know what you are doing and thats real power Ayn Rand",1
"VerdadesVerdades en algn momento de tu vida coleccionaste algo",1
"How do you deal with product that has a Best Before of early Sept Western Foods says price reduction",1
"Shakhtar Donetsk midfielder Jadson is being linked with a move to the Premier League with Liverpool thought to be monitoring him",1
"introducing the YES bag Are you a Yes Girl genuine Italian leather ladies handbags Become a Yes girl today",1
"PremioBin love ncis",1
"wow what a fcking nice song YouTube",1
"e os dias cada vez melhores que assim seja HEHE",1
"Facebook",1
"Mesti ada join demo bersih tu sebab kena bayar opposition",1
"MairaBenigna Brucardos mira naum fale neh pow",1
"SreSraMagno fiz outro segue a",1
"Finalizando la Evaluacin de la Promocin las notas las estoy enviando por mail Maana trabajaremos revisar",1
"HeymanHustle",1
"night",1
"Saindoooo",1
"un977 johnnydear nanungat was as good as schmeichel dino zoff casillas combo Insiden gunting tersebut",1
"The Source Uniko El Leon The Secret Melody Ya Me Entere",1
"BabyCakesDuh Yea",1
"DOMINGO DE AGOSTO EL RUPERT IDAHO ESTAREMOS MINISTRANDO LA PALABRA EL PODER EL AMOR DE CRISTO JESUS POR SU",1
"Trayvon Martin Was Assaulted George Zimmerman",1
"filippgross",1
"Jim Jones Matthew Schultz Money Or Me",1
"Jpeux mme pas dormir dans ce putain de train ya trop de lumire",1
"AUMENTO DE VEREADORES ACONTECE COM A MAIOR FACILIDADEESTOU OUVINDO PELOS CORREDORES QUE QUEM ESTEJA QUERENDO",1
"esmaylouise ja maar dat meisje van had ook hulp kunnen zoeken politie was al bekend met de bangalijst",1
"Thank you God",1
"Fallin asleep",1
"sillll aleksvrteski thanks sil",1
"Seores del Si es el sistema confiable cul es el problema del reconteo No piden golpe ni nada parecido",1
"I wish bri would hurry up and find the answers",1
"Phillips amp Phillips Moldy Peaches Anyone Else But You Session begins today Susys first guitar recording ever",1
"Lydielique toi tu mdead encore plus",1
"Who knew Google Chome browser now number while Firefox still number with of the market",1
"IVA general plantea IMEF a Pea Nieto ejecutivos prevn que el prista solicitar elevar el impuesto",1
"Haha wow I am getting bored of winter break already want to be back in the city",1
"advertisingtdaycbsFloats are def creative advertising for smart brands tdaycbs",1
"do elephants never forget Because nobody ever tells them anything",1
"nrsnakbga KarCinseTavsiyelerim pantolon giymeyn beyler ltfen giyiyorsanz da haber verin oje gnderelim de tam olsun",1
"reyting operasyonu erevesinde fla tvye yaplan basknda adet halayba ve ok sayda mendil ele geirildi",1
"baru sekarang gua iku uts padahal udah minggu",1
"Stock markets are quiet The Americans are out having turkey and contemplating their Black Friday purchases",1
"ok I got tix to the superbowl and im goin to raffle away other ticket tommorow via twitter but u gotta sit next me",1
"mau llu apa sihapa llu pinta udah gue turutintapi gua dpet apa lluNOL BESAR",1
"Arafat Jaradat did not have any prior health conditions Died while in Israeli interrogation centre in Megiddo Prison",1
"Man fuck earth Im going back to Saturn",1
"Meekashitty YouTube",1
"Estamos Finalizando la Redaccin del Proyecto Todos deben colaborar en la Redaccin del Proyecto para la",1
"MaggiecaroP DIOOOS de bella mi vidaaaaaa eres especial para mi lo sabes mi",1
"Gunbar is a good mess at the moment",1
"FUIFUI Galera Doo Mauuuuuuuu",1
"favorite week Earned just taking surveys in the past week LOOK",1
"Personas que son como las estrellas entre mas lejos estn mas bellas se ven",1
"Stick with us and keep updated on new student offers in your City More cities coming soon Pay Full Price",1
"Son tuyos mis gemidos",1
"aluminium show",1
"SarahTeuck Sisi ton tinquiteeeeeee FlemmeDeRep",1
"FollowFollowFollow Follow Pleasee",1
"GEES Revocando el socialismo via libertaddigital",1
"teethsmileYour teeth and smile are important to me",1
"Teach a child to be polite and courteous and when he grows up hell never be able to edge his car onto a freeway",1
"minecraft millenaire",1
"The game will never be over because were keeping the dream alive",1
"Things are looking so GREAT for meamidreaming",1
"whaa the move is fa tonight",1
"ii really need stop stressing",1
"fishfilmsfishfilms Dirty Fishing",1
"Great Morning",1
"Iga Bakar Lada Hitam",1
"KeitSem",1
"Cual gripa en invierno el amor llego con la primavera contagiando a aquellos con las defensas bajas esparciendose en el aire",1
"baiiiler booa noite acabei de chegar da aacetel daqui apouco ttem baiiile",1
"La Academia Generacin Los triunfadores de la Generacin ofrecern un gran concierto el de Mayo en el Auditorio Nacional",1
"I hope october will be better than septemberAmin",1
"ini baru betul MALAYSIAHarimauMalaya iheartmalaysiagarudapenyet khairul",1
"Sketch released in shooting of teen lesbian couple via msnbcus",1
"Bij me allerliefste schat geweest EliizaAshley ik hou heel veel van je en ben er altijd voor je",1
"Just ate Special Chicken Biryani",1
"Accede directamente a las Unidades de Trabajo del Primer Semestre del Proyecto OTISBanner creado en Snacktools",1
"A dormir",1
"cute sex toys for college students",1
"Pagiiiiii",1
"Before the formal methodologies were introduced software project development may be described as chaotic",1
"Conciertos en Mxico producidos por OCESA en asociacin con Live Nation Global Touring",1
"Love is not love which alters when it alteration finds Shakespeare",1
"Oleeee ya tengo un seguidor mas ya son aunque son de mi familiaQue vida mas triste",1
"nowplaying MyFavAlbum DIY Indie Rock band BlameBand forfansof The Killers Gaslight Against Me mic",1
"midbrito vamo marca de sair amanha de tarde",1
"Who Wouldnt Want To Make in Days With Zero Investment Start Within Minutes",1
"exitexit",1
"thinking about the Japanese earthquake and how devastated people there have been andhere we have our own people perpetrating the destruction",1
"NeedToGoOnTwitterMoreI Need to talk to someone I miss all of the ICONiacs me peopleNeedToGoOnTwitterMore",1
"SADAR NAPA KAU MUKA KAU TU UDAH KAYAK SAMPAH",1
"sana naman di na ako ma bored sa hanap kung may email ba ung bagong studyante sa fawaq",1
"Happiness Health and Prosperity are the result of a harmonious adjustment of the inner with the outer surroundings James Allen",1
